Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100
196607,8.83,10.29,10.34,12.18,11.81,9.02,11.38,11.23,10,12.32,26.13,29.53,29.73,28.83,29.05,28.66,27.9,26.87,27.99,30.51,41.26,39.82,41.54,41.85,41.93,41.04,42.07,40.4,41.29,43.8,60.26,58.88,58.31,56.06,56.93,59.33,58.57,62.64,57.49,58.86,82.16,82.06,86.63,84.14,89.34,88.36,82.74,86.78,83.44,86.48,114.16,134.01,119.17,123.25,123.96,116.41,123.18,106.87,123.29,116.67,180.9,179.7,193.69,174.42,187.51,186.71,179.63,185.56,174.07,194.91,269.83,300.4,318.59,305.8,295.38,318.29,298.07,310.27,310.09,308.5,644.85,514.03,624.46,610.28,590.55,576.43,515.16,587.22,547.47,564.38,963.61,1805.14,2824.62,5768.47,1269.95,1460.69,1347.34,1523.48,2278.23,4399.09
196608,8.71,10.1,10.05,11.97,11.46,8.86,11.25,11.13,9.86,11.88,26,28.77,29.24,28.9,28.58,27.79,28.28,26.46,27.54,29.75,41.11,38.43,42.29,43.64,42.95,40.32,41.45,39.64,39.99,43.95,57.33,56.94,56.38,57.11,55.34,57.78,54.8,59.81,54.83,58.92,78.68,81.81,87.13,81.88,88.76,87.3,82.05,85.89,80.87,83.17,114.01,136.79,118.89,123.5,120.99,113.66,118.79,111.32,119.99,114.72,179.72,174.79,188.09,173.07,179.8,184.57,177.36,182.72,172.45,192.32,250.58,287.24,314.12,302,284.49,311.36,296.82,303.07,306.55,306.82,627.07,504.79,614.13,606.92,615.34,557.16,509.83,585.7,559.01,545.65,944.58,1816.04,2808.19,5662.91,1251.99,1471.17,1309.9,1528.46,2195.03,4344.46
196609,7.65,9.09,8.76,10.43,10.13,7.94,9.98,9.89,8.75,10.33,22.01,25.39,26.16,26.55,26.19,24.32,25.76,24.35,25.55,26.48,36.05,35.64,37.59,37.59,38.37,36.54,37.6,33.85,35.33,37.99,51.28,51.16,50.92,53.8,48.11,50.61,47.27,55.31,51.62,52.8,70.77,73.49,76.28,74.68,78.32,79.84,76.91,77.65,71.9,73.68,101.84,132.98,107.52,114.85,110.83,103.47,110.18,92.54,108.02,102.62,159.25,159.97,168.8,154.47,168.14,168.45,164.38,164.96,159.17,169.57,216.23,262.33,287.04,278.67,261,282.02,277,281.62,286.53,271.28,571.56,469.68,556.2,546.25,552.73,521.78,472.18,534.56,508.75,494.9,814.86,1666.72,2607.89,5367.33,1137.56,1397.45,1226.14,1410.41,1994.47,3985.63
196610,7.53,8.75,8.57,9.99,9.95,7.73,9.72,9.61,8.41,10.11,21.7,24.82,25.87,25.09,26.15,23.03,25.75,24.14,25.88,25.8,36.04,34.46,36.22,36.08,38.2,36.44,35.63,33.84,34.59,37.91,49.31,49.79,50.6,53.44,47.56,52.64,46.98,54.87,53.29,52.29,71.7,71.01,76.08,74.31,76.3,77.55,75.67,74.85,67.4,72.54,101.16,130.15,105.44,112.04,107.28,101.26,104.94,91.28,103.74,100.11,157.71,154.61,173.58,149.03,166.91,170.51,165.05,159.49,151.81,179.65,208.99,251.02,279.1,276.18,264.8,272.49,277,284.51,283.39,261.13,549.71,459.93,537.3,536.83,569.4,533.22,477.62,511.64,496.56,467.39,806.01,1688.71,2767.29,5297.69,1154.94,1438.32,1134.27,1390.28,1970.08,3923.12
196611,7.05,8.64,8.1,9.52,9.37,7.44,9.33,9.34,8.07,9.06,20.77,24.55,26.24,24.19,26.46,22.19,24.49,23.85,24.99,24.35,34.81,35.96,36.22,35.43,40.09,37.51,34.51,31.48,33.99,35.65,48.65,48.3,51.42,51.92,48.04,51.78,48.7,56.31,50.44,49.24,73.71,72.18,79.44,78.45,77.91,75.94,75.49,75.64,67.43,72.33,102.59,130.71,107.36,114.07,111.76,104.17,112.52,92.04,102.57,103.23,150.12,150.25,181.59,151.96,156.03,174.74,173.7,164.02,146.75,181.78,209.77,256.26,296.84,298.18,287.02,287.5,283.17,293.31,267.5,260.76,597.37,480.08,591.49,580.61,590.82,561.89,501.98,534.29,503.72,471.28,787.78,1814.4,3039.65,5718.59,1271.85,1530.26,1134.83,1421.78,2061.22,3985.22
196612,7.37,8.5,8.35,10.02,9.66,8.06,9.65,9.57,8.11,9.83,21.82,25.67,26.64,25.21,26.25,21,25.26,25.06,27.02,26.62,36.59,36.52,36.21,36.45,39.18,37.73,34.74,33.36,35.69,36.7,51.48,47.96,50.14,51.76,50.25,52.7,50.87,59.21,54.63,52.57,80.76,72.62,80.15,80.78,80.39,79.32,77.59,78.51,74.47,81.59,99.98,138.64,112.06,115.67,113.48,106.57,110.25,86.6,108.36,108.23,158.56,161.26,174.78,155.8,168.35,184.89,179.57,168,154.84,197.2,230.77,251,293.69,298.55,291.87,289.53,284.2,303.15,282.92,293.02,624.68,496.43,575.29,571.79,572.71,546.9,510.91,544.09,552.27,492.97,915.98,1743.55,3022.31,5464.44,1245.64,1490.91,1136.29,1445.51,2121.79,4141.36
196701,7.45,8.53,8.38,10.14,9.76,8.68,10.13,10.09,8.04,9.55,21.48,25.99,25.45,26.92,26.35,21.34,27.52,25.53,27.45,27.76,37.01,36.85,39.77,36.37,40.23,37.04,34.83,32.54,36.86,38.55,51.59,48.84,52,49.72,50.46,53.76,51.08,61.29,56.58,53.16,84.91,70.95,83.42,85.78,81.71,82.91,77.31,78.38,76.29,88.15,101.44,140.1,112.78,119.45,114.71,106.67,114.48,86.89,110.4,106.79,156.28,165.75,175.87,154.12,172.97,189.62,180.84,177.42,160.28,199.86,244.57,255.14,294.03,313.05,304.06,300.36,285.74,303.83,291.37,300.68,620.32,509.71,606.14,595.25,582.55,546.97,513.44,559.69,565.65,493.49,910.52,1753.83,2953.45,5443.7,1276.31,1466.52,1145.01,1466.87,2057.29,4109.58
196702,8.86,9.89,10.82,12.14,12.03,10.27,12.22,11.99,9.68,11.64,26.45,30.06,30.73,31.75,30.37,25.17,31.6,29.97,32.89,32.09,42.69,41.75,48.18,43.91,47.96,43.58,39.93,39.22,42.59,47.34,60.51,58.73,60.11,58.5,57.68,59.44,54.22,74.41,63.8,64.96,96.89,80.09,96.07,95.22,91.93,94.55,83.64,89.99,91.37,103.38,110.61,156.81,129.71,131.8,128.67,122.18,128.9,100.27,123.42,127.85,190.54,185.81,184.78,173.72,196.32,209.6,201.3,188.08,181.28,217.71,283.9,293.36,325.6,333.38,328.17,316.66,303.68,330.45,324.17,337.43,682.99,556.58,653.89,660.42,635.49,574.8,526.6,601.31,610.35,547.87,1037.44,1843.5,3103.47,5734.03,1327.14,1566.76,1265.58,1565.45,2205.93,4464.98
196703,9.58,10.36,11.33,12.85,12.57,10.8,13.56,12.51,10.61,12.24,28.5,31.45,32.65,32.01,30.43,26.31,32.99,30.66,34.69,33.79,43.84,42.54,47.45,45.71,48.32,45.35,40.41,38.74,42.3,46.1,62.14,60.05,60.85,60.68,59.64,58.52,54.84,81.72,64.72,66.03,99.62,81.4,91.94,90.32,92.82,96.42,84.49,94.13,94.46,108.83,108.94,153.14,130.76,135.04,129.87,122.77,127.16,95.19,122.54,123.95,198.93,190.41,181.18,178.88,202.79,214.15,203.21,188.26,183.06,211.17,279.2,292.9,327.25,323,334.59,311.96,304.98,330.16,339.97,344.34,685.9,563.02,631.02,653.76,635.74,565.79,528.68,616.37,627.13,566.19,992.91,1802.76,3062.01,5664.95,1315.73,1550.86,1238.24,1599.86,2202.17,4585.19
196704,10.12,10.46,12.41,14.23,13.6,11.73,14.46,13.14,11.21,12.85,30.51,33.89,33.91,33.31,32.07,27.7,34.53,32.45,36.48,36.68,45.45,43.02,50.99,50.62,49.17,47.64,41.45,43.59,45.95,49.68,65.99,64.78,64.35,63.59,63.43,62.09,61.31,88.37,71.21,68.73,99.84,83.19,98.2,98,99.92,100.73,87.23,98.39,102.15,112.78,111.66,161.65,141.11,147.48,128.87,132.14,129.47,105.03,135.85,134.8,217.47,199.52,189.3,187.73,218.43,219.7,217.81,199.13,190.53,221,283.43,299.52,344.32,331.86,358.76,333.41,320.52,342.11,358.37,370.7,740.06,615.05,660.47,657.21,662.7,567.1,538.83,640.14,675.27,583.98,983.13,1846.93,3129.85,5872.53,1365.37,1590.25,1298.33,1649.04,2279.02,4824.89
196705,10.73,11.03,12.65,15.36,13.86,12.22,14.85,13.93,11.79,13.72,32.94,34.42,35.83,34.98,33.24,29.66,37.01,33.38,36.7,37.67,45.98,45.81,53.79,53.46,50.99,50.46,45.7,46.1,48.61,54.21,65.63,69.24,67.93,64.09,65.07,65.99,61.04,93.7,71.29,70.13,103.03,85.91,100.52,96.93,103.73,106.64,86.97,103.5,106.82,122.55,115.55,179.21,145.89,161.21,133.41,139.76,129.31,103.55,138.78,137.61,226.36,206.25,199.3,198.23,229.93,221.85,229.71,207.39,199.25,236.19,312.11,307.19,361.42,336.57,383.98,341.77,336.76,354.49,403.92,393.83,761.77,642.58,664.98,662.15,694.9,582.7,553.12,653.13,695.82,604.86,1011.32,1836.32,3235.71,5963.31,1389.11,1609.83,1360.89,1717.18,2431.99,5205.24
196706,10.8,11.17,12.68,15.49,13.24,12.4,14.91,13.9,11.9,13.33,31.62,35.76,34.77,36.26,34.11,27.15,37.77,32.04,36.43,37.94,46.23,45.35,55.45,49.27,49.12,48.51,44.97,44.14,49.66,51.85,61.43,68.67,67.31,64.49,64.73,63.18,58.75,95.47,67.48,70.58,97.04,82.06,95.18,95.61,103.46,102.04,86.86,97.12,99.92,117.59,114.87,177.78,133.35,160.06,130.01,137.47,124.59,96.72,139.48,142.03,228.07,198.91,198.08,188.82,238.68,222.13,225.07,202.62,198.64,228.06,315.23,295.56,360.06,326.2,360.02,327.02,321.71,341.4,410.79,380.81,736.91,604.81,634.36,646.17,674.7,566.8,522.99,611.67,656.51,582.94,983.44,1773.96,3087.98,5592.96,1335.99,1545.84,1272.49,1609,2254.61,4895.12
196707,10.93,12.08,10.56,12.84,12.23,13.7,12.37,14.73,12.72,14.02,34.03,33.01,34.21,34.5,35.75,33.46,33.83,35.07,33.04,33.1,50.08,49.79,51.56,49.16,53.5,53.8,53.95,50.91,51.14,50.97,70.84,72.69,67,73.94,70.52,70.34,69.71,69.4,71.75,72.1,104.25,98.53,94.45,106.31,104.51,99.36,96.55,100.06,102.92,97.08,144.12,141.49,146.22,155.17,144.29,141.5,146.21,143.98,141.31,149.53,219.85,228.9,231.7,228.65,217.91,211.22,215.53,210.97,217.45,215.52,348.12,352.9,367.43,378.34,323.65,372.29,380.46,368.12,330.26,362.15,748.17,630.38,717,640.78,592.22,536.23,606.15,639.35,637.08,624.85,976.38,2040.92,5552.5,2675.65,1669.76,1875.51,1572.16,2379.13,3527.97,3990.47
196708,12.22,13.31,11.12,14.02,13.42,15.19,13.99,16.75,14.37,15,37.82,34.98,36.73,36.33,38.45,34.64,36.98,39.14,35.76,36.28,54.43,54.96,54.89,52.04,58.25,61.23,57.23,56.63,52.89,55.92,75.82,79.19,73.28,81.96,79.47,74.51,73.59,73.04,78.04,76.87,116.29,108.34,103.77,115.49,109.59,104.4,99.23,105.03,107.25,102.24,164.18,148.48,153.59,163.85,152.22,146.1,150.58,154.74,153.59,159.48,245.48,240.16,240.74,243.02,224.58,216.88,224.09,215.84,228.21,232.64,366.05,377.69,373.45,406.72,347.36,394.21,398.97,388.67,340.1,379.99,811.2,652.92,765.62,673.51,628.57,558.62,630.41,662.05,678.38,660.11,975.23,2238.88,5484.36,2827.83,1742.88,1998.65,1600.05,2675.77,3761.09,4068.5
196709,12.29,13.56,11.05,14.02,13.22,14.55,13.62,17.47,14.72,15.48,37.78,35.27,36.1,35.21,37.81,34.31,38.67,38.82,35.29,35.69,53.53,53.8,52.74,53.95,57.48,60.68,60.92,57.28,52.99,58.49,74.28,78.27,70.43,80.24,79.62,75.27,73.59,70.82,78.43,73.02,112.25,107.22,103.03,114.8,112.78,105.48,96.95,101.27,110.32,102.89,160.57,154.34,151.77,159.24,156.57,144.97,144.02,150.75,148.26,157.31,244.8,253.62,239.97,247.45,217.41,211.09,220.4,213.46,228.66,234.54,362.71,383.22,373.84,395.95,331.09,386.18,403.75,387.04,335.59,376.64,793.48,651.54,751.39,676.05,618.77,563.46,621.2,653.15,676.93,635.85,970.62,2179.79,5399.79,2758.42,1718.87,1959.93,1605.56,2635.38,3739.26,4000.51
196710,13.38,14.54,12.82,15.57,14.55,15.44,15.1,18.35,16.4,16.97,41.49,37.58,39.12,38.31,38.39,35.29,41.68,41.85,35.84,40.1,58.25,58.73,55.06,57.77,58.55,63.02,67.23,61.03,56.28,61.69,74.39,82.02,72.44,84.67,82.86,79.32,75.68,78.76,81.02,74.34,113.38,108.27,106.49,115.37,113.67,109.7,98.37,104.46,111.59,106.59,167.9,153.89,158.36,165.36,161.94,143.08,154.09,163.35,159.42,161.1,256.51,260.42,249.3,258.56,226.46,219.25,233.44,215.92,242.69,260.68,377.22,370.28,387.27,396.04,342.21,402.47,402.84,386.52,349.98,374.54,796.39,709.9,773.92,676.81,625.72,571.48,632.11,659.97,691.44,654.15,952.17,2294.43,5574.38,2818.86,1727.99,2005.38,1615.45,2699.36,3967.28,4195.35
196711,13.34,14.66,12.7,16.35,14.18,15.67,14.73,17.52,15.66,16.8,40.92,36.91,38.76,38.18,37.15,35.72,39.96,41.12,33.74,39.24,54.08,53.86,52.61,56.49,59.01,60.09,73.66,57.2,54.35,59.78,75.23,79.99,74.75,80.86,76.7,74.22,71.52,81.66,75.2,73.9,108.63,97.24,105.97,109.76,110.55,109.67,95.19,97.38,112.48,102.82,178.85,149.98,160.49,153.37,164.6,139.75,144.53,160.28,155.21,149.9,243.97,251.37,236.38,260.84,211.09,204,221.78,205.29,227.05,275.64,381.09,350.29,381.91,366.14,316.77,377.82,373.95,369.07,343.99,349.04,763.04,675.51,706.27,644.03,599.29,530.32,586.95,649.49,694.66,640.57,895.69,2188.39,5422.45,2781.97,1669,1893.71,1532.78,2632.84,3780.43,4354.28
196712,13.29,14.01,12.31,16.13,13.93,15.52,14.43,17.4,15.94,16.77,39.6,36.42,39.46,38.64,38.35,37.24,40.3,42.78,34.77,39.35,55.03,52.73,53.21,55.98,61.09,59.45,69.96,57.73,51.67,59.42,76.08,80.45,72.52,83.86,76.43,71.83,70.89,85.6,75.19,75.35,109.87,95.66,104.4,109.53,106.49,113.57,94.96,99.53,119.29,105.34,171.88,144.19,162.64,150.46,166.56,142.43,140.2,164.27,150.72,152.56,253.64,258.63,232.89,266.24,224.38,205.87,220.39,208.84,235.47,274.86,370.01,337.71,372.25,384.42,321.12,379.23,373.6,373.56,346.09,352.44,745.22,668.43,701.39,645.89,594.87,550.57,590.45,636.78,702.19,619.22,831.13,2215.1,5381.31,2761.27,1702.63,1889.79,1549.73,2563,3664.24,4477.3
196801,15.2,15.02,13.26,17.65,14.83,17.64,16.67,19.32,17.59,19.04,45.48,39.35,42.66,42.87,39.4,39.2,44.93,45.64,38.8,40.99,63.02,57.26,57.26,58.36,69.55,60.12,73.92,58.77,55.54,65.11,84.27,84.64,77.64,85.82,80.22,75.06,74.8,93.44,82.3,87.84,130,95.17,108.1,111.8,112.99,124.2,96.86,113.78,121.47,109.87,185.66,157.11,178.15,149.93,167.74,148.84,148.27,179.89,157.33,161.38,289.21,257.61,238.94,271.81,232.81,212.58,228.45,211.39,246.79,285.32,379.33,372.07,383.63,390.57,337.36,396.03,378.99,383.62,344.85,360.68,766.2,701.82,720.38,672.29,615.84,572.14,604.35,636.39,740.57,608.19,834.59,2235.76,5439.11,2851.08,1748.68,1968.16,1611.74,2550.45,3753.6,4589.34
196802,16.24,16.31,14.34,17.94,15.37,17.66,17.53,19.93,18.53,19.4,47.64,39.93,42.4,40.66,39.65,38.79,44.76,47.16,38.35,40.54,61.88,60.38,59.53,57.84,70.64,59.55,72.54,58.73,56.1,64.79,80.73,91.44,78.06,83.82,82.73,76.2,74.59,91.81,80.52,80.53,125.05,98.48,110.5,114.24,114.73,113.6,97.35,117.24,121.82,105.13,185.21,156.42,176,146.78,158.3,149.83,142.96,169.11,152.01,153.4,287.28,249.12,236.95,256.77,223.49,204.16,219.3,206.51,242.04,254.75,363.23,391.74,375.66,364.19,329.24,373.21,373.06,366.49,332.4,334.06,757.98,689.5,705.17,653.37,598.51,544.11,604.54,599.79,701.25,568.22,836.9,2221.2,5375,2785.38,1694.38,1871.07,1546.78,2354.97,3536.01,4211.36
196803,14.69,14.73,12.92,16.89,14.29,16.59,16.29,18.23,17.1,17.98,43.04,38.41,39.14,38.09,38.25,37.23,41.55,44.73,35.11,38.42,59.48,60.78,54.16,54.77,63.86,56.07,70.89,58.09,51.55,61.98,76.71,81.35,71.16,78.97,83.1,74.51,68.16,80.44,77.2,72.92,126.91,96.45,107.89,106.97,112.87,107.54,92.41,104.99,116.88,101.63,170.7,151.56,164.39,140.68,153.36,147.89,131.1,161.2,145.19,140.14,261.52,242.23,220.13,250.31,206.91,200.74,206.69,201.84,227.24,245.57,348.84,358.37,365.33,349.17,307.8,367.21,356.7,357.48,312.3,312.35,715.03,652.77,683.75,628.35,573.91,537.3,589.08,572.73,683.49,536.21,827.67,2185.75,5202.95,2735.65,1641.28,1818.65,1448.46,2322.26,3415.2,4080.37
196804,14.84,14.39,12.75,16.81,13.93,16,15.9,18.04,16.76,17.77,42.83,38.77,39.15,37.67,36.86,36.8,40.42,42.99,34.97,38.03,57.92,61.94,55.66,52.99,63.71,53.14,72.44,54.63,51.03,61.21,75.88,86.56,72.58,76.08,83.14,72.46,65.58,82.71,77.15,72.82,113.88,94.06,109.69,106.68,111.3,105.04,89.45,98.87,116.27,102.49,176.98,150.29,164.67,142.19,147.22,147.84,131.41,162.44,147.3,142.75,257,234.36,224.43,251.72,207.89,199.27,200.99,197.55,220.9,253.99,352.4,357.67,364.42,349.37,305.56,361.88,345,346.4,310.68,306.18,714.74,674.77,676.72,612.86,569.52,529.13,559.23,574.97,700.48,546.29,821.91,2177.94,5152.81,2725.58,1647.2,1805.49,1431.48,2386.25,3416.9,4281.17
196805,17.59,17.04,14.87,20.36,16.04,19.43,18.78,22.02,20.01,21.03,50.47,47.71,43.91,43.56,40.18,41.91,47.3,49.94,40.45,45.54,68.27,69.46,65.86,62.64,70.85,57.92,85.57,58.81,59.33,72.94,85.49,102.41,77.5,81.37,90.67,79.97,70.67,98.45,92.53,84.26,133.15,103.12,122.51,115.52,118.02,115.57,96.32,109.3,134.58,116.48,217,164.18,181.48,152.66,159.21,159.4,141.85,188.83,175.11,168.71,295.71,262.71,253.69,283.29,225.21,208.69,210.84,217.28,251.39,305.35,390.45,385.65,403.44,374.96,318.82,419.91,366.16,373.53,356.76,347.6,776.66,762.86,687.34,660.39,612.78,578.08,614.92,635.51,752.55,617.69,891.08,2308.96,5338.91,2795.11,1804.49,1935.76,1538.17,2619.17,3792.17,4725.67
196806,20.19,19.67,17.52,23.32,18.14,20.99,21.67,24.78,22.28,24.27,55.06,50.29,47.14,46.38,41.41,46.59,49.95,53.21,43.02,50.88,77.08,74.81,71.08,66.75,78.29,63.69,96.54,63.92,64.61,80.84,85.6,113.79,80.39,89.61,96.77,82.23,78.11,110.5,97.85,88.41,150.11,108.86,128.73,118.75,121.86,128.21,99.16,112.6,141.66,126.57,230.17,174.65,187.25,159.23,168.26,163.1,142.86,197.01,186.86,186.62,304.54,266.96,265.66,296.12,247.83,210.23,224.77,221.31,275.37,307.9,406.57,394.8,401.19,386.4,324.75,423.44,368.17,378.59,381.17,356.89,827.37,784.72,700.62,668.77,610.15,609.18,610.7,659.05,785.24,603.85,891.08,2278.77,5272.44,2707.69,1817.25,1937.8,1535.47,2567.36,3749.96,4933.68
196807,16.39,18.2,17.36,20.2,21.76,20.07,21.68,20.38,19.38,22.75,49.8,45.93,50.25,48.6,48.92,45.79,47.13,50.84,48.44,47.04,70.17,70.91,72.73,68.26,72.17,69.55,68.63,70.98,72.69,69.85,92.56,89.8,93.29,95.84,94.46,92.27,90.51,95.83,93.87,96.24,130.99,127.78,128.41,133.49,130.15,129.09,134.78,123.53,131.42,127.88,189.25,178.8,179.52,175.86,184.27,173.23,184.37,190.86,187.03,181.46,279.34,271.86,280.43,273.3,268.5,269.76,269.05,264.07,272.44,271.08,408.45,394.08,385.08,404.81,429.19,433.66,431.81,424.15,419.56,408.56,735.45,740.97,668.77,668.14,731.25,727.77,696.21,698.81,687.47,647.29,1815.71,1914.95,3312.53,4667.68,2371.8,2467.73,2451.56,2668.61,4390.13,4221.07
196808,16.49,17.9,16.44,19.02,21.22,18.68,21.11,19.38,19.2,21.69,49.51,45.21,46.22,46.16,46.52,42.67,45.79,48.61,47.55,43.72,71.74,70.06,70.21,69.12,69.17,66.74,66.34,68.4,68.03,67.89,86.25,88.46,86.69,89.67,90.48,89.53,84.47,89.95,88.05,85.19,128.8,125.38,124.48,128.88,134.32,127.88,134.63,119.22,132.82,120,186.6,178.78,165.99,165.59,178.78,166.06,174.64,180.93,177.54,165.65,260.25,258.08,273.35,278.06,247.43,253.72,263.2,241.17,243.62,254.08,395.14,371.59,376.16,394.72,418.89,429.81,422.19,432.58,394.94,386.06,713.31,714.03,659.47,658.88,722.44,714.83,683.97,683.52,635.14,623.95,1699.34,1913.06,3457.93,4727.32,2502.53,2412.79,2358.34,2568.03,4214.73,4036.5
196809,17.33,18.65,17.13,19.92,22.1,19.18,21.99,19.65,19.65,22.51,52.03,47.13,48.77,47.99,47.9,45.22,45.92,51.98,48.91,46.77,74.87,72.05,72.96,69.99,72.47,69.4,67.14,71.51,70.28,68.83,88.15,92.72,89.26,90.96,91.07,90.99,87.09,91.95,89.66,86.94,129.31,130.98,130.43,133.36,139.23,128.14,138.3,123.37,134.17,131.63,191.73,181.15,171.51,175.7,182.61,172.9,182.4,182.14,174.74,167.35,271.18,260.67,281.99,287.79,256.94,253.92,266.23,245.02,237.91,257.65,419.04,398.19,384.64,407.48,417.67,434.29,414.2,426.41,407.43,402.3,714.1,739.27,688.87,664.04,702.14,710.24,682.41,687.53,647.14,640.24,1685.76,1945.08,3477.74,4764.32,2511.54,2452.07,2395.08,2577.11,4280.41,4035.89
196810,18.95,20.57,18.95,20.65,23.24,19.3,23.52,20.69,20.83,24.59,57.22,48.85,51.92,52.02,47.68,47.58,50.33,54.9,54.62,51.09,78.02,78.08,77.07,74.12,78.56,76.43,69.79,75.48,75.73,73.36,96.71,98.88,97.14,92.26,97.96,95.46,91.14,96.29,94.83,95.78,143.81,141.25,139.46,139.98,147.69,133.44,151.56,130.74,141.88,143.91,201.86,188.86,171.61,184.67,192.73,181.1,188.47,197.1,177.48,178.56,297.38,274.98,302.98,311.41,287.13,262.51,276.74,260.71,261.03,269.7,440.43,425.58,423.12,430.52,431.73,467.46,446.42,440.01,433.33,422.06,787.51,794.25,729.92,692.97,746.07,742.36,697.27,742.76,687.41,653.07,1854.02,2016.87,3669.68,4896.59,2535.83,2558.18,2459.48,2679.95,4428.95,4066.53
196811,19.12,20.52,18.77,20.39,22.99,19.93,23.39,20.57,21.11,23.69,56.81,49.05,52.83,54.12,48.53,48.33,49.33,54.6,54.6,50.73,77.12,79.33,77.78,73.49,81.49,75.7,73.97,78.6,77.01,74.51,96.93,97.18,98.59,90.42,101.16,90.88,94.81,94.89,96.29,97.35,142.95,140.94,142.34,143.37,151.57,134.4,151.12,137.68,143.37,145.27,205.82,189.36,181.14,187.6,191.85,181.58,183.49,204.25,182.29,182.98,306.4,276.37,306.18,312.98,282.18,267.08,283.3,263.22,261.92,278.49,423.08,420.63,407.61,437.25,439.55,475.39,445.88,448.64,431.01,412.71,795.6,790.92,747,701.05,751.09,749.54,724.69,717.2,705.76,675.26,1957.98,2115.72,3741.67,5059.06,2588.74,2574.57,2478.54,2699.63,4482.83,3895.44
196812,20.39,22,20.55,21.88,24.37,21.14,24.54,22.04,22.68,25.64,59.89,52.28,56.39,56.49,52.36,51.1,52.38,59.58,59.32,54.02,82.57,85.49,83.7,78.7,91.07,80.18,78.16,81.49,83.21,82.38,104.82,106.79,104.99,96.1,111.51,96.6,106.69,104.59,102.72,107.69,154.5,154.54,152.82,155.25,162.9,142.23,166.19,144.12,155.53,155.94,230.22,208.85,191.63,202.12,211.66,204.99,196.17,213.11,194.63,199.13,313.95,295.39,321.27,335.69,308.34,284.51,292.78,283.68,284.89,300.2,447.08,472.91,431.96,456.86,466.81,508.05,479.09,491.62,453.69,438.83,843.14,843.7,770.71,740.07,793.64,804.16,777,760.07,750.08,726.23,2008.67,2145.52,3927.52,5290.34,2693.2,2643.94,2585.96,2859.09,4500.2,4198.7
196901,21.4,23.44,21.2,21.69,24.62,21.28,25.15,22,23.07,26.89,61.87,54.26,57.1,57.25,50.56,50.14,51.45,59.32,59.13,54.36,83.67,84.47,82.34,78.48,86.63,81.15,77.05,82.25,81.86,79.73,105.54,108.34,102.86,97.26,107.88,94.04,105.03,103.62,100.95,101.17,148.39,157.21,152.33,151.53,154.02,140.04,163.61,142.25,154.25,150.48,225.61,204.66,192.21,193.99,203.45,188.26,192.72,214.4,194.02,190.85,298.53,299.36,307.39,326.04,295.8,272.87,285.08,272.12,279.33,289.27,443.6,438.84,438.26,445.42,438.67,493.58,459.58,464.22,436.3,427.06,803.97,843.13,751.56,728.81,766.55,771.28,753.18,737.72,713.03,693.25,1940.02,2065.47,3726.67,5042.2,2593.33,2541.02,2471.96,2685.58,4297.93,3975.48
196902,21.61,22.88,20.31,20.91,24.57,21.37,25.53,21.92,23.58,26.3,61.32,53.63,57.12,53.9,51.22,49.4,49.57,58.84,57.25,53.05,86.15,80.68,80.02,82.25,88.04,80.63,74.64,77.29,79.11,79.39,105.59,109.52,103.78,98.83,106.17,93.04,104.52,101.15,97.75,97.92,149.92,153.43,145.06,153.17,148.95,142.37,154.78,139.53,148.18,147.69,220.48,205.35,188.36,189,200.77,186.75,189.77,213.32,189.64,183.45,293.43,294.03,307.19,320.07,288.86,260.74,274.18,278.65,268.49,275.73,446.48,440.69,419.13,438.6,453.51,489.43,462.7,481.11,423.24,422.02,794.64,885.1,752.83,707.66,762.44,759.39,759.52,726,704.04,696.03,1889.73,2047.47,3689.66,5095.58,2606.27,2588.62,2410.07,2633.44,4230.24,3848.41
